customer_id,churn_flag,churn_reason,exit_month
15737025,1,Too many fees,2024-01
15664860,1,Moved to another country,2023-10
15668309,1,Better rates elsewhere,2023-10
15732437,1,Moved to another country,2023-01
15658768,1,Better rates elsewhere,2023-04
15613048,1,Digital experience issues,2023-10
15662337,1,Poor customer service,2023-04
15603111,1,Moved to another country,2024-01
15726720,1,Too many fees,2024-04
15566531,1,Product not suitable,2023-01
15791674,1,Better rates elsewhere,2023-01
15728963,1,Better rates elsewhere,2024-04
15609735,1,Moved to another country,2023-10
15706458,1,Product not suitable,2023-07
15704053,1,Moved to another country,2023-10
15724321,1,Too many fees,2023-10
15712536,1,Better rates elsewhere,2024-01
15807728,1,Better rates elsewhere,2024-01
15764916,1,Peer recommendation,2023-01
15768495,1,Poor customer service,2023-01
15664547,1,Better rates elsewhere,2023-04
15785358,1,Better rates elsewhere,2023-01
15775761,1,Better rates elsewhere,2023-10
15680201,1,Better rates elsewhere,2024-04
15591985,1,Digital experience issues,2023-07
15662698,1,Better rates elsewhere,2023-10
15644994,1,Better rates elsewhere,2023-01
15659327,1,Peer recommendation,2023-04
15650424,1,Too many fees,2023-10
15687626,1,Better rates elsewhere,2023-01
15742091,1,Product not suitable,2023-01
15722731,1,Too many fees,2023-07
15640507,1,Product not suitable,2024-04
15763907,1,Moved to another country,2024-01
15813946,1,Better rates elsewhere,2023-01
15701936,1,Poor customer service,2023-07
15593283,1,Too many fees,2023-01
15814690,1,Digital experience issues,2023-07
15799358,1,Moved to another country,2024-04
15616367,1,Too many fees,2023-04
15718765,1,Poor customer service,2023-01
15687329,1,Poor customer service,2024-01
15619514,1,Too many fees,2023-10
15615430,1,Better rates elsewhere,2024-01
15726179,1,Better rates elsewhere,2023-04
15572182,1,Better rates elsewhere,2024-04
15669414,1,Better rates elsewhere,2024-01
15785490,1,Poor customer service,2024-01
15686974,1,Too many fees,2023-01
15796764,1,Moved to another country,2023-10
15746569,1,Poor customer service,2023-10
15784124,1,Product not suitable,2023-01
15784042,1,Product not suitable,2023-01
15755731,1,Product not suitable,2023-04
15673020,1,Peer recommendation,2024-01
15578865,1,Poor customer service,2024-01
15774586,1,Moved to another country,2023-07
15732202,1,Better rates elsewhere,2023-10
15707861,1,Poor customer service,2024-01
15681026,1,Better rates elsewhere,2024-01
15594612,1,Moved to another country,2023-07
15666295,1,Poor customer service,2024-04
15703563,1,Digital experience issues,2023-01
15672754,1,Digital experience issues,2024-01
15768163,1,Better rates elsewhere,2023-01
15769959,1,Too many fees,2023-07
15584532,1,Poor customer service,2023-07
15682355,1,Better rates elsewhere,2024-01
15647311,0,N/A - Active Customer,
15701354,0,N/A - Active Customer,
15737888,0,N/A - Active Customer,
15592531,0,N/A - Active Customer,
15792365,0,N/A - Active Customer,
15592389,0,N/A - Active Customer,
15767821,0,N/A - Active Customer,
15737173,0,N/A - Active Customer,
15632264,0,N/A - Active Customer,
15691483,0,N/A - Active Customer,
15600882,0,N/A - Active Customer,
15643966,0,N/A - Active Customer,
15788218,0,N/A - Active Customer,
15661507,0,N/A - Active Customer,
15568982,0,N/A - Active Customer,
15577657,0,N/A - Active Customer,
15597945,0,N/A - Active Customer,
15725737,0,N/A - Active Customer,
15625047,0,N/A - Active Customer,
15738191,0,N/A - Active Customer,
15736816,0,N/A - Active Customer,
15700772,0,N/A - Active Customer,
15728693,0,N/A - Active Customer,
15656300,0,N/A - Active Customer,
15706552,0,N/A - Active Customer,
15750181,0,N/A - Active Customer,
15659428,0,N/A - Active Customer,
15732963,0,N/A - Active Customer,
15788448,0,N/A - Active Customer,
15729599,0,N/A - Active Customer,
15717426,0,N/A - Active Customer,
15585768,0,N/A - Active Customer,
15619360,0,N/A - Active Customer,
15687946,0,N/A - Active Customer,
15684171,0,N/A - Active Customer,
15754849,0,N/A - Active Customer,
15766205,0,N/A - Active Customer,
15771873,0,N/A - Active Customer,
15616550,0,N/A - Active Customer,
15768193,0,N/A - Active Customer,
15683553,0,N/A - Active Customer,
15760861,0,N/A - Active Customer,
15630053,0,N/A - Active Customer,
15647091,0,N/A - Active Customer,
15804771,0,N/A - Active Customer,
15651280,0,N/A - Active Customer,
15773469,0,N/A - Active Customer,
15702014,0,N/A - Active Customer,
15751208,0,N/A - Active Customer,
15592461,0,N/A - Active Customer,
15789484,0,N/A - Active Customer,
15696061,0,N/A - Active Customer,
15641582,0,N/A - Active Customer,
15638424,0,N/A - Active Customer,
15755648,0,N/A - Active Customer,
15620344,0,N/A - Active Customer,
15812518,0,N/A - Active Customer,
15779052,0,N/A - Active Customer,
15770811,0,N/A - Active Customer,
15780961,0,N/A - Active Customer,
15614049,0,N/A - Active Customer,
15662085,0,N/A - Active Customer,
15575185,0,N/A - Active Customer,
15803136,0,N/A - Active Customer,
15706021,0,N/A - Active Customer,
15641732,0,N/A - Active Customer,
15701164,0,N/A - Active Customer,
15738751,0,N/A - Active Customer,
15805254,0,N/A - Active Customer,
15625759,0,N/A - Active Customer,
15767954,0,N/A - Active Customer,
15731511,0,N/A - Active Customer,
15809248,0,N/A - Active Customer,
15640635,0,N/A - Active Customer,
15676966,0,N/A - Active Customer,
15699461,0,N/A - Active Customer,
15738721,0,N/A - Active Customer,
15693683,0,N/A - Active Customer,
15604348,0,N/A - Active Customer,
15633059,0,N/A - Active Customer,
15808582,0,N/A - Active Customer,
15743192,0,N/A - Active Customer,
15580146,0,N/A - Active Customer,
15776605,0,N/A - Active Customer,
15599195,0,N/A - Active Customer,
15812878,0,N/A - Active Customer,
15602312,0,N/A - Active Customer,
15803526,0,N/A - Active Customer,
15665790,0,N/A - Active Customer,
15715951,0,N/A - Active Customer,
15591100,0,N/A - Active Customer,
15675522,0,N/A - Active Customer,
15705512,0,N/A - Active Customer,
15698028,0,N/A - Active Customer,
15600781,0,N/A - Active Customer,
15682472,0,N/A - Active Customer,
15580203,0,N/A - Active Customer,
15690673,0,N/A - Active Customer,
15760085,0,N/A - Active Customer,
15779659,0,N/A - Active Customer,
15575492,0,N/A - Active Customer,
15591607,0,N/A - Active Customer,
15740404,0,N/A - Active Customer,
15718369,0,N/A - Active Customer,
15677871,0,N/A - Active Customer,
15642004,0,N/A - Active Customer,
15712543,0,N/A - Active Customer,
15584518,0,N/A - Active Customer,
15802381,0,N/A - Active Customer,
15610156,0,N/A - Active Customer,
15698932,0,N/A - Active Customer,
15724944,0,N/A - Active Customer,
15628145,0,N/A - Active Customer,
15800703,0,N/A - Active Customer,
15705707,0,N/A - Active Customer,
15754105,0,N/A - Active Customer,
15703264,0,N/A - Active Customer,
15794413,0,N/A - Active Customer,
15650237,0,N/A - Active Customer,
15811589,0,N/A - Active Customer,
15689044,0,N/A - Active Customer,
15709368,0,N/A - Active Customer,
15655007,0,N/A - Active Customer,
15623595,0,N/A - Active Customer,
15589975,0,N/A - Active Customer,
15804017,0,N/A - Active Customer,
15692132,0,N/A - Active Customer,
15641122,0,N/A - Active Customer,
15630910,0,N/A - Active Customer,
15680772,0,N/A - Active Customer,
15585388,0,N/A - Active Customer,
15588537,0,N/A - Active Customer,
15611325,0,N/A - Active Customer,
15587562,0,N/A - Active Customer,
15613172,0,N/A - Active Customer,
15586310,0,N/A - Active Customer,
15625524,0,N/A - Active Customer,
15755209,0,N/A - Active Customer,
15645248,0,N/A - Active Customer,
15790355,0,N/A - Active Customer,
15762615,0,N/A - Active Customer,
15716334,0,N/A - Active Customer,
15789669,0,N/A - Active Customer,
15621075,0,N/A - Active Customer,
15810845,0,N/A - Active Customer,
15654506,0,N/A - Active Customer,
15771977,0,N/A - Active Customer,
15708710,0,N/A - Active Customer,
15726676,0,N/A - Active Customer,
15587421,0,N/A - Active Customer,
15771086,0,N/A - Active Customer,
15756850,0,N/A - Active Customer,
15702741,0,N/A - Active Customer,
15679200,0,N/A - Active Customer,
15594815,0,N/A - Active Customer,
15635905,0,N/A - Active Customer,
15777892,0,N/A - Active Customer,
15656176,0,N/A - Active Customer,
15811127,0,N/A - Active Customer,
15604482,0,N/A - Active Customer,
15622911,0,N/A - Active Customer,
15627801,0,N/A - Active Customer,
15773039,0,N/A - Active Customer,
15679531,0,N/A - Active Customer,
15612087,0,N/A - Active Customer,
15752047,0,N/A - Active Customer,
15624592,0,N/A - Active Customer,
15573152,0,N/A - Active Customer,
15594917,0,N/A - Active Customer,
15785542,0,N/A - Active Customer,
15680920,0,N/A - Active Customer,
15786308,0,N/A - Active Customer,
15725311,0,N/A - Active Customer,
15787155,0,N/A - Active Customer,
15727829,0,N/A - Active Customer,
15699029,0,N/A - Active Customer,
15774393,0,N/A - Active Customer,
15605461,0,N/A - Active Customer,
15808473,0,N/A - Active Customer,
15627000,0,N/A - Active Customer,
15787174,0,N/A - Active Customer,
15723886,0,N/A - Active Customer,
15704769,0,N/A - Active Customer,
15711540,0,N/A - Active Customer,
15795149,0,N/A - Active Customer,
15812009,0,N/A - Active Customer,
15651001,0,N/A - Active Customer,
15813844,0,N/A - Active Customer,
15576269,0,N/A - Active Customer,
15685500,0,N/A - Active Customer,
15599792,0,N/A - Active Customer,
15657566,0,N/A - Active Customer,
15628112,0,N/A - Active Customer,
15753754,0,N/A - Active Customer,
15793726,0,N/A - Active Customer,
15694717,0,N/A - Active Customer,
15665834,0,N/A - Active Customer,
15765297,0,N/A - Active Customer,
15636684,0,N/A - Active Customer,
15592979,0,N/A - Active Customer,
15750803,0,N/A - Active Customer,
15607178,0,N/A - Active Customer,
15713853,0,N/A - Active Customer,
15673481,0,N/A - Active Customer,
15686776,0,N/A - Active Customer,
15673693,0,N/A - Active Customer,
15700696,0,N/A - Active Customer,
15813163,0,N/A - Active Customer,
15653857,0,N/A - Active Customer,
15777076,0,N/A - Active Customer,
15799217,0,N/A - Active Customer,
15787071,0,N/A - Active Customer,
15796505,0,N/A - Active Customer,
15725166,0,N/A - Active Customer,
15800116,0,N/A - Active Customer,
15758685,0,N/A - Active Customer,
15767339,0,N/A - Active Customer,
15683562,0,N/A - Active Customer,
15668893,0,N/A - Active Customer,
15669169,0,N/A - Active Customer,
15699389,0,N/A - Active Customer,
15708608,0,N/A - Active Customer,
15626144,0,N/A - Active Customer,
15573112,0,N/A - Active Customer,
15790678,0,N/A - Active Customer,
15727556,0,N/A - Active Customer,
15697307,0,N/A - Active Customer,
15652266,0,N/A - Active Customer,
15607098,0,N/A - Active Customer,
15655774,0,N/A - Active Customer,
15785819,0,N/A - Active Customer,
15723654,0,N/A - Active Customer,
15774510,0,N/A - Active Customer,
15650068,0,N/A - Active Customer,
15811490,0,N/A - Active Customer,
15803976,0,N/A - Active Customer,
15682541,0,N/A - Active Customer,
15695699,0,N/A - Active Customer,
15624188,0,N/A - Active Customer,
15812191,0,N/A - Active Customer,
15636673,0,N/A - Active Customer,
15660211,0,N/A - Active Customer,
15746726,0,N/A - Active Customer,
15712287,0,N/A - Active Customer,
15702919,0,N/A - Active Customer,
15674398,0,N/A - Active Customer,
15797960,0,N/A - Active Customer,
15631868,0,N/A - Active Customer,
15581539,0,N/A - Active Customer,
15666252,0,N/A - Active Customer,
15677512,0,N/A - Active Customer,
15626114,0,N/A - Active Customer,
15810834,0,N/A - Active Customer,
15678910,0,N/A - Active Customer,
15585215,0,N/A - Active Customer,
15682757,0,N/A - Active Customer,
15736601,0,N/A - Active Customer,
15601848,0,N/A - Active Customer,
15669064,0,N/A - Active Customer,
15624528,0,N/A - Active Customer,
15598493,0,N/A - Active Customer,
15601274,0,N/A - Active Customer,
15702669,0,N/A - Active Customer,
15742668,0,N/A - Active Customer,
15740476,0,N/A - Active Customer,
15648064,0,N/A - Active Customer,
15786170,0,N/A - Active Customer,
15681081,0,N/A - Active Customer,
15684484,0,N/A - Active Customer,
15785869,0,N/A - Active Customer,
15763859,0,N/A - Active Customer,
15658935,0,N/A - Active Customer,
15747358,0,N/A - Active Customer,
15735203,0,N/A - Active Customer,
15576256,0,N/A - Active Customer,
15659420,0,N/A - Active Customer,
15593365,0,N/A - Active Customer,
15777352,0,N/A - Active Customer,
15812007,0,N/A - Active Customer,
15625461,0,N/A - Active Customer,
15739438,0,N/A - Active Customer,
15611759,0,N/A - Active Customer,
15633950,0,N/A - Active Customer,
15592386,0,N/A - Active Customer,
15803716,0,N/A - Active Customer,
15706365,0,N/A - Active Customer,
15745088,0,N/A - Active Customer,
15676715,0,N/A - Active Customer,
15613085,0,N/A - Active Customer,
15633537,0,N/A - Active Customer,
15594720,0,N/A - Active Customer,
15684042,0,N/A - Active Customer,
15583303,0,N/A - Active Customer,
15611579,0,N/A - Active Customer,
15774696,0,N/A - Active Customer,
15694506,0,N/A - Active Customer,
15688074,0,N/A - Active Customer,
15759537,0,N/A - Active Customer,
15758449,0,N/A - Active Customer,
15667871,0,N/A - Active Customer,
15677371,0,N/A - Active Customer,
15713578,0,N/A - Active Customer,
15591509,0,N/A - Active Customer,
15568240,0,N/A - Active Customer,
15622993,0,N/A - Active Customer,
15689294,0,N/A - Active Customer,
15720910,0,N/A - Active Customer,
15721181,0,N/A - Active Customer,
15776433,0,N/A - Active Customer,
15748936,0,N/A - Active Customer,
15717225,0,N/A - Active Customer,
15685226,0,N/A - Active Customer,
15785611,0,N/A - Active Customer,
15620505,0,N/A - Active Customer,
15807432,0,N/A - Active Customer,
15584766,0,N/A - Active Customer,
15612187,0,N/A - Active Customer,
15762218,0,N/A - Active Customer,
15690452,0,N/A - Active Customer,
15747795,0,N/A - Active Customer,
